region,func,w,lambda_eur,n_open,sum_y_lp,travelcost_multistart,travelcost_lp_relaxation,facilitycost_eur,totalcost_eur,mean_traveltime_min,frac_open,baseline_facilities,baseline_travelcost,on_pareto_frontier
AGGREGATE,LINEAR,0.086867,8686.70,60846,60848.896,651849170,651713241,528550948,1180400119,,2518,51350,964560939,True
AGGREGATE,LINEAR,0.087813,8781.30,60376,60378.393,655646312,655511684,530179769,1185826080,,2556,51350,964560939,True
AGGREGATE,LINEAR,0.088289,8828.90,60138,60140.553,657576529,657437243,530952388,1188528918,,2538,51350,964560939,True
AGGREGATE,LINEAR,0.088769,8876.90,59902,59904.898,659485734,659343321,531744064,1191229797,,2551,51350,964560939,True
AGGREGATE,LINEAR,0.089251,8925.10,59669,59671.974,661367769,661226122,532551792,1193919561,,2526,51350,964560939,True
AGGREGATE,LINEAR,0.089735,8973.50,59434,59436.500,663274124,663132232,533330999,1196605123,,2504,51350,964560939,True
AGGREGATE,LINEAR,0.0917,9170.00,58497,58500.110,670863258,670713296,536417490,1207280748,,2529,51350,964560939,True
AGGREGATE,LINEAR,0.093708,9370.80,57554,57555.607,678608733,678468956,539327023,1217935756,,2494,51350,964560939,True
AGGREGATE,LINEAR,0.094729,9472.90,57085,57086.656,682457075,682317298,540760496,1223217571,,2469,51350,964560939,True
AGGREGATE,LINEAR,0.09576,9576.00,56619,56620.691,686274881,686139100,542183544,1228458425,,2467,51350,964560939,True
AGGREGATE,LINEAR,0.09628,9628.00,56386,56386.690,688198213,688067979,542884408,1231082621,,2431,51350,964560939,True
AGGREGATE,LINEAR,0.096803,9680.30,56152,56153.444,690122702,689989759,543568206,1233690907,,2416,51350,964560939,True
AGGREGATE,LINEAR,0.097857,9785.70,55687,55688.181,693952803,693822565,544936276,1238889079,,2400,51350,964560939,True
AGGREGATE,LINEAR,0.098389,9838.90,55458,55458.660,695852109,695721172,545645716,1241497825,,2390,51350,964560939,True
AGGREGATE,LINEAR,0.098923,9892.30,55223,55224.520,697797730,697665910,546282483,1244080213,,2389,51350,964560939,True
AGGREGATE,LINEAR,0.09946,9946.00,54994,54996.208,699836486,699689886,546970324,1246806810,,2396,51350,964560939,True
AGGREGATE,LINEAR,0.1,10000.00,54761,54763.860,701904693,701754098,547610000,1249514693,,2389,51350,964560939,True
AGGREGATE,LINEAR,0.10054,10054.00,54563,54565.654,704116914,703916529,548576402,1252693316,,2394,51350,964560939,True
AGGREGATE,LINEAR,0.10109,10109.00,54364,54366.494,706347537,706090855,549565676,1255913213,,2396,51350,964560939,True
AGGREGATE,LINEAR,0.10164,10164.00,54167,54168.450,708562398,708258654,550553388,1259115786,,2420,51350,964560939,True
AGGREGATE,LINEAR,0.10219,10219.00,53973,53973.864,710743391,710390737,551550087,1262293478,,2425,51350,964560939,True
AGGREGATE,LINEAR,0.1033,10330.00,53577,53578.432,715190682,714729962,553450410,1268641092,,2416,51350,964560939,True
AGGREGATE,LINEAR,0.10386,10386.00,53377,53377.960,717438862,716928789,554373522,1271812384,,2418,51350,964560939,True
AGGREGATE,LINEAR,0.10443,10443.00,53178,53178.551,719681477,719118468,555337854,1275019331,,2416,51350,964560939,True
AGGREGATE,LINEAR,0.10671,10671.00,52405,52405.747,728583111,727798982,559213755,1287796866,,2471,51350,964560939,True
AGGREGATE,LINEAR,0.10729,10729.00,52210,52211.924,730825580,729980248,560161090,1290986670,,2464,51350,964560939,True
AGGREGATE,LINEAR,0.10788,10788.00,52015,52017.213,733072158,732172338,561137820,1294209978,,2469,51350,964560939,True
AGGREGATE,LINEAR,0.10846,10846.00,51831,51832.543,735204946,734256205,562159026,1297363972,,2486,51350,964560939,True
AGGREGATE,LINEAR,0.10905,10905.00,51637,51638.464,737450966,736443339,563101485,1300552451,,2520,51350,964560939,True
AGGREGATE,LINEAR,0.11144,11144.00,50860,50860.126,746684081,745474616,566783840,1313467921,,2509,51350,964560939,True
AGGREGATE,LINEAR,0.11232,11232.00,50580,50580.746,750011871,748719600,568114560,1318126431,,2508,51350,964560939,True
AGGREGATE,LINEAR,0.11265,11265.00,50476,50476.397,751255465,749932654,568612140,1319867605,,2507,51350,964560939,True
AGGREGATE,LINEAR,0.11388,11388.00,50082,50082.660,755938165,754508185,570333816,1326271981,,2510,51350,964560939,True
AGGREGATE,LINEAR,0.11512,11512.00,49704,49704.132,760469171,758930860,572192448,1332661619,,2554,51350,964560939,True
AGGREGATE,LINEAR,0.11603,11603.00,49428,49427.936,763775859,762159046,573513084,1337288943,,2586,51350,964560939,True
AGGREGATE,LINEAR,0.11637,11637.00,49325,49325.520,765022077,763373367,573995025,1339017102,,2590,51350,964560939,True
AGGREGATE,LINEAR,0.11698,11698.00,49143,49143.198,767202317,765499463,574874814,1342077131,,2579,51350,964560939,True
AGGREGATE,LINEAR,0.117,11700.00,49137,49137.259,767273617,765569210,574902900,1342176517,,2579,51350,964560939,True
AGGREGATE,LINEAR,0.11764,11764.00,48952,48951.995,769500945,767745530,575871328,1345372273,,2582,51350,964560939,True
AGGREGATE,LINEAR,0.11794,11794.00,48864,48863.426,770566444,768786586,576302016,1346868460,,2584,51350,964560939,True
AGGREGATE,LINEAR,0.11828,11828.00,48762,48761.506,771801217,769990047,576756936,1348558153,,2590,51350,964560939,True
AGGREGATE,LINEAR,0.11892,11892.00,48567,48566.928,774151846,772287891,577558764,1351710610,,2598,51350,964560939,True
AGGREGATE,LINEAR,0.11989,11989.00,48297,48296.063,777584921,775648230,579032733,1356617654,,2585,51350,964560939,True
AGGREGATE,LINEAR,0.12315,12315.00,47393,47393.052,789107865,786900717,583644795,1372752660,,2565,51350,964560939,True
AGGREGATE,LINEAR,0.12389,12389.00,47192,47191.817,791687953,789419428,584661688,1376349641,,2566,51350,964560939,True
AGGREGATE,LINEAR,0.12419,12419.00,47111,47110.418,792731500,790439296,585071509,1377803009,,2562,51350,964560939,True
AGGREGATE,LINEAR,0.12516,12516.00,46848,46847.894,796102450,793731819,586349568,1382452018,,2551,51350,964560939,True
AGGREGATE,LINEAR,0.12721,12721.00,46304,46303.863,803115419,800581540,589033184,1392148603,,2533,51350,964560939,True
AGGREGATE,LINEAR,0.12806,12806.00,46080,46079.842,806018891,803416687,590100480,1396119371,,2524,51350,964560939,True
AGGREGATE,LINEAR,0.1286,12860.00,45939,45938.708,807850228,805204196,590775540,1398625768,,2517,51350,964560939,True
AGGREGATE,LINEAR,0.12968,12968.00,45660,45660.075,811497037,808764059,592118880,1403615917,,2505,51350,964560939,True
AGGREGATE,LINEAR,0.13,13000.00,45580,45580.287,812546506,809786487,592540000,1405086506,,2494,51350,964560939,True
AGGREGATE,LINEAR,0.1311,13110.00,45305,45305.216,816162640,813316961,593948550,1410111190,,2491,51350,964560939,True
AGGREGATE,LINEAR,0.13146,13146.00,45213,45214.031,817363804,814487941,594370098,1411733902,,2491,51350,964560939,True
AGGREGATE,LINEAR,0.13213,13213.00,45044,45044.850,819591976,816662093,595166372,1414758348,,2491,51350,964560939,True
AGGREGATE,LINEAR,0.13229,13229.00,45004,45004.618,820122794,817180192,595357916,1415480710,,2492,51350,964560939,True
AGGREGATE,LINEAR,0.13252,13252.00,44946,44946.702,820888863,817927683,595624392,1416513255,,2495,51350,964560939,True
AGGREGATE,LINEAR,0.13285,13285.00,44863,44863.912,821982294,818996604,596004955,1417987249,,2497,51350,964560939,True
AGGREGATE,LINEAR,0.13365,13365.00,44663,44664.360,824623121,821577185,596920995,1421544116,,2505,51350,964560939,True
AGGREGATE,LINEAR,0.13429,13429.00,44506,44506.395,826715499,823621371,597671074,1424386573,,2509,51350,964560939,True
AGGREGATE,LINEAR,0.13433,13433.00,44496,44496.588,826845694,823748674,597714768,1424560462,,2509,51350,964560939,True
AGGREGATE,LINEAR,0.13543,13543.00,44227,44227.203,830414123,827246161,598966261,1429380384,,2514,51350,964560939,True
AGGREGATE,LINEAR,0.13576,13576.00,44148,44147.726,831469141,828278598,599353248,1430822389,,2522,51350,964560939,True
AGGREGATE,LINEAR,0.13584,13584.00,44129,44128.666,831722546,828526444,599448336,1431170882,,2524,51350,964560939,True
AGGREGATE,LINEAR,0.13586,13586.00,44124,44123.984,831784877,828587394,599468664,1431253541,,2525,51350,964560939,True
AGGREGATE,LINEAR,0.13653,13653.00,43968,43968.108,833860053,830616360,600295104,1434155157,,2544,51350,964560939,True
AGGREGATE,LINEAR,0.13656,13656.00,43961,43961.112,833953174,830707506,600331416,1434284590,,2544,51350,964560939,True
AGGREGATE,LINEAR,0.13674,13674.00,43919,43918.596,834523504,831261365,600548406,1435071910,,2538,51350,964560939,True
AGGREGATE,LINEAR,0.1369,13690.00,43881,43880.754,835031553,831754620,600730890,1435762443,,2533,51350,964560939,True
AGGREGATE,LINEAR,0.13732,13732.00,43784,43783.420,836321564,833023515,601241888,1437563452,,2535,51350,964560939,True
AGGREGATE,LINEAR,0.13768,13768.00,43701,43700.187,837425495,834109421,601675368,1439100863,,2535,51350,964560939,True
AGGREGATE,LINEAR,0.13811,13811.00,43602,43600.637,838756652,835407672,602187222,1440943874,,2531,51350,964560939,True
AGGREGATE,LINEAR,0.13839,13839.00,43535,43534.433,839643328,836272901,602480865,1442124193,,2530,51350,964560939,True
AGGREGATE,LINEAR,0.13873,13873.00,43457,43455.010,840698625,837311422,602878961,1443577586,,2521,51350,964560939,True
AGGREGATE,LINEAR,0.13879,13879.00,43443,43441.040,840884780,837494357,602945397,1443830177,,2519,51350,964560939,True
AGGREGATE,LINEAR,0.13881,13881.00,43438,43436.368,840947200,837555574,602962878,1443910078,,2518,51350,964560939,True
AGGREGATE,LINEAR,0.13948,13948.00,43281,43279.562,843053927,839609555,603683388,1446737315,,2521,51350,964560939,True
AGGREGATE,LINEAR,0.13993,13993.00,43175,43174.101,844472623,840994520,604147775,1448620398,,2527,51350,964560939,True
AGGREGATE,LINEAR,0.14024,14024.00,43103,43102.261,845439816,841937717,604476472,1449916288,,2536,51350,964560939,True
AGGREGATE,LINEAR,0.14037,14037.00,43074,43072.458,845840386,842329093,604629738,1450470124,,2539,51350,964560939,True
AGGREGATE,LINEAR,0.14041,14041.00,43064,43063.164,845966790,842452610,604661624,1450628414,,2540,51350,964560939,True
AGGREGATE,LINEAR,0.141,14100.00,42929,42928.309,847805914,844249575,605298900,1453104814,,2553,51350,964560939,True
AGGREGATE,LINEAR,0.14102,14102.00,42925,42923.824,847867131,844309361,605328350,1453195481,,2553,51350,964560939,True
AGGREGATE,LINEAR,0.14109,14109.00,42909,42908.238,848079587,844517107,605403081,1453482668,,2555,51350,964560939,True
AGGREGATE,LINEAR,0.1413,14130.00,42864,42862.399,848696179,845127466,605668320,1454364499,,2566,51350,964560939,True
AGGREGATE,LINEAR,0.14142,14142.00,42839,42836.482,849044487,845472410,605829138,1454873625,,2571,51350,964560939,True
AGGREGATE,LINEAR,0.14152,14152.00,42816,42813.188,849353701,845776894,605932032,1455285733,,2573,51350,964560939,True
AGGREGATE,LINEAR,0.1419,14190.00,42734,42731.108,850568634,846974001,606395460,1456964094,,2582,51350,964560939,True
AGGREGATE,LINEAR,0.14218,14218.00,42674,42670.826,851462211,847853586,606738932,1458201143,,2588,51350,964560939,True
AGGREGATE,LINEAR,0.14246,14246.00,42615,42611.107,852351797,848725221,607093290,1459445087,,2588,51350,964560939,True
AGGREGATE,LINEAR,0.14269,14269.00,42566,42561.920,853089093,849443151,607374254,1460463347,,2589,51350,964560939,True
AGGREGATE,LINEAR,0.14271,14271.00,42561,42557.603,853153910,849506157,607388031,1460541941,,2589,51350,964560939,True
AGGREGATE,LINEAR,0.14296,14296.00,42508,42504.519,853953387,850283088,607694368,1461647755,,2589,51350,964560939,True
AGGREGATE,LINEAR,0.14335,14335.00,42423,42420.451,855219686,851513242,608133705,1463353391,,2589,51350,964560939,True
AGGREGATE,LINEAR,0.14364,14364.00,42360,42357.640,856164032,852432589,608459040,1464623072,,2593,51350,964560939,True
AGGREGATE,LINEAR,0.14413,14413.00,42255,42252.825,857737658,853967211,609021315,1466758973,,2597,51350,964560939,True
AGGREGATE,LINEAR,0.14424,14424.00,42232,42229.618,858086987,854307181,609154368,1467241355,,2597,51350,964560939,True
AGGREGATE,LINEAR,0.14452,14452.00,42173,42170.511,858975178,855173277,609484196,1468459374,,2603,51350,964560939,True
AGGREGATE,LINEAR,0.14487,14487.00,42099,42096.854,860083150,856253559,609888213,1469971363,,2616,51350,964560939,True
AGGREGATE,LINEAR,0.14505,14505.00,42061,42058.947,860652498,856809710,610094805,1470747303,,2620,51350,964560939,True
AGGREGATE,LINEAR,0.1453,14530.00,42010,42007.100,861431930,857572334,610405300,1471837230,,2625,51350,964560939,True
AGGREGATE,LINEAR,0.14601,14601.00,41863,41860.386,863637983,859730902,611241663,1474879646,,2638,51350,964560939,True
AGGREGATE,LINEAR,0.14609,14609.00,41847,41843.902,863886195,859973764,611342823,1475229018,,2639,51350,964560939,True
AGGREGATE,LINEAR,0.14645,14645.00,41773,41770.379,864991774,861057376,611765585,1476757359,,2642,51350,964560939,True
AGGREGATE,LINEAR,0.14651,14651.00,41761,41758.147,865176025,861237906,611840411,1477016436,,2642,51350,964560939,True
AGGREGATE,LINEAR,0.14663,14663.00,41737,41733.825,865541473,861596955,611989631,1477531104,,2643,51350,964560939,True
AGGREGATE,LINEAR,0.14768,14768.00,41526,41521.453,868749636,864744599,613255968,1482005604,,2630,51350,964560939,True
AGGREGATE,LINEAR,0.14772,14772.00,41518,41513.228,868874095,864866600,613303896,1482177991,,2629,51350,964560939,True
AGGREGATE,LINEAR,0.14813,14813.00,41430,41426.186,870197603,866157789,613702590,1483900193,,2620,51350,964560939,True
AGGREGATE,LINEAR,0.14822,14822.00,41411,41407.217,870486383,866439402,613793842,1484280225,,2618,51350,964560939,True
AGGREGATE,LINEAR,0.14894,14894.00,41259,41255.120,872804299,868701867,614511546,1487315845,,2602,51350,964560939,True
AGGREGATE,LINEAR,0.1497,14970.00,41103,41098.798,875180332,871029153,615311910,1490492242,,2587,51350,964560939,True
AGGREGATE,LINEAR,0.14993,14993.00,41056,41052.154,875890482,871723776,615552608,1491443090,,2583,51350,964560939,True
AGGREGATE,LINEAR,0.15,15000.00,41042,41037.977,876106671,871935244,615630000,1491736671,,2582,51350,964560939,True
AGGREGATE,LINEAR,0.15065,15065.00,40915,40911.170,878144430,873927305,616384475,1494528905,,2588,51350,964560939,True
AGGREGATE,LINEAR,0.15067,15067.00,40912,40907.276,878207190,873988659,616421104,1494628294,,2588,51350,964560939,True
AGGREGATE,LINEAR,0.15083,15083.00,40881,40876.301,878706198,874476868,616608123,1495314321,,2591,51350,964560939,True
AGGREGATE,LINEAR,0.15128,15128.00,40794,40789.657,880108844,875848385,617131632,1497240476,,2600,51350,964560939,True
AGGREGATE,LINEAR,0.15147,15147.00,40758,40753.093,880701362,876427469,617361426,1498062788,,2604,51350,964560939,True
AGGREGATE,LINEAR,0.15218,15218.00,40621,40616.114,882924686,878599754,618170378,1501095064,,2611,51350,964560939,True
AGGREGATE,LINEAR,0.15312,15312.00,40438,40433.512,885887357,881494684,619186656,1505074013,,2627,51350,964560939,True
AGGREGATE,LINEAR,0.15316,15316.00,40430,40425.790,886012998,881617394,619225880,1505238878,,2628,51350,964560939,True
AGGREGATE,LINEAR,0.15376,15376.00,40315,40310.440,887894082,883450898,619883440,1507777522,,2644,51350,964560939,True
AGGREGATE,LINEAR,0.15422,15422.00,40225,40220.881,889354174,884874677,620349950,1509704124,,2655,51350,964560939,True
AGGREGATE,LINEAR,0.15469,15469.00,40136,40133.170,890792065,886268492,620863784,1511655849,,2655,51350,964560939,True
AGGREGATE,LINEAR,0.15479,15479.00,40118,40114.652,891095713,886562975,620986522,1512082235,,2654,51350,964560939,True
AGGREGATE,LINEAR,0.15493,15493.00,40092,40088.917,891518212,886975370,621145356,1512663568,,2656,51350,964560939,True
AGGREGATE,LINEAR,0.1559,15590.00,39910,39906.726,894510439,889900184,622196900,1516707339,,2669,51350,964560939,True
AGGREGATE,LINEAR,0.15606,15606.00,39880,39877.285,894986198,890363753,622367280,1517353478,,2671,51350,964560939,True
AGGREGATE,LINEAR,0.15734,15734.00,39641,39638.640,898918159,894185986,623711494,1522629653,,2678,51350,964560939,True
AGGREGATE,LINEAR,0.1576,15760.00,39592,39590.002,899721330,894973070,623969920,1523691250,,2679,51350,964560939,True
AGGREGATE,LINEAR,0.15817,15817.00,39487,39484.750,901445528,896657155,624565879,1526011407,,2685,51350,964560939,True
AGGREGATE,LINEAR,0.15827,15827.00,39468,39466.362,901747204,896951836,624660036,1526407240,,2686,51350,964560939,True
AGGREGATE,LINEAR,0.15903,15903.00,39329,39327.278,904026308,899181778,625449087,1529475395,,2692,51350,964560939,True
AGGREGATE,LINEAR,0.15995,15995.00,39162,39159.185,906787865,901883560,626396190,1533184055,,2699,51350,964560939,True
AGGREGATE,LINEAR,0.16009,16009.00,39136,39133.921,907206725,902291248,626528224,1533734949,,2700,51350,964560939,True
AGGREGATE,LINEAR,0.16077,16077.00,39015,39013.067,909213313,904244039,627244155,1536457468,,2706,51350,964560939,True
AGGREGATE,LINEAR,0.16105,16105.00,38965,38963.769,910032732,905041729,627531325,1537564057,,2707,51350,964560939,True
AGGREGATE,LINEAR,0.16174,16174.00,38843,38841.517,912049456,907016391,628246682,1540296138,,2709,51350,964560939,True
AGGREGATE,LINEAR,0.16271,16271.00,38676,38674.071,914815253,909723451,629297196,1544112449,,2713,51350,964560939,True
AGGREGATE,LINEAR,0.1628,16280.00,38661,38658.599,915071940,909974691,629401080,1544473020,,2714,51350,964560939,True
AGGREGATE,LINEAR,0.1635,16350.00,38542,38539.615,917049918,911906882,630161700,1547211618,,2714,51350,964560939,True
AGGREGATE,LINEAR,0.16355,16355.00,38533,38531.160,917190651,912044376,630207215,1547397866,,2714,51350,964560939,True
AGGREGATE,LINEAR,0.16419,16419.00,38425,38422.994,918996080,913803555,630900075,1549896155,,2710,51350,964560939,True
AGGREGATE,LINEAR,0.16441,16441.00,38387,38385.539,919626073,914412841,631120667,1550746740,,2707,51350,964560939,True
AGGREGATE,LINEAR,0.16458,16458.00,38358,38356.326,920116566,914888188,631295964,1551412530,,2704,51350,964560939,True
AGGREGATE,LINEAR,0.16489,16489.00,38306,38304.385,920981582,915733348,631627634,1552609216,,2702,51350,964560939,True
AGGREGATE,LINEAR,0.16518,16518.00,38258,38255.990,921785793,916520774,631945644,1553731437,,2700,51350,964560939,True
AGGREGATE,LINEAR,0.16528,16528.00,38241,38239.251,922064240,916793564,632047248,1554111488,,2699,51350,964560939,True
AGGREGATE,LINEAR,0.16538,16538.00,38224,38222.613,922342255,917065214,632148512,1554490767,,2698,51350,964560939,True
AGGREGATE,LINEAR,0.16554,16554.00,38198,38195.995,922789291,917502089,632329692,1555118983,,2697,51350,964560939,True
AGGREGATE,LINEAR,0.16612,16612.00,38097,38095.180,924485272,919157713,632867364,1557352636,,2684,51350,964560939,True
AGGREGATE,LINEAR,0.16625,16625.00,38074,38072.573,924865852,919529089,632980250,1557846102,,2682,51350,964560939,True
AGGREGATE,LINEAR,0.1669,16690.00,37961,37960.141,926761733,921379057,633569090,1560330823,,2672,51350,964560939,True
AGGREGATE,LINEAR,0.16698,16698.00,37948,37946.680,926988295,921600559,633655704,1560643999,,2671,51350,964560939,True
AGGREGATE,LINEAR,0.16713,16713.00,37923,37921.359,927415279,922018034,633807099,1561222378,,2670,51350,964560939,True
AGGREGATE,LINEAR,0.16718,16718.00,37914,37912.919,927557900,922157252,633846252,1561404152,,2670,51350,964560939,True
AGGREGATE,LINEAR,0.16818,16818.00,37748,37746.558,930394634,924927405,634845864,1565240498,,2675,51350,964560939,True
AGGREGATE,LINEAR,0.16887,16887.00,37633,37631.689,932367316,926861968,635508471,1567875787,,2686,51350,964560939,True
AGGREGATE,LINEAR,0.16895,16895.00,37620,37618.404,932595621,927085783,635589900,1568185521,,2687,51350,964560939,True
AGGREGATE,LINEAR,0.169,16900.00,37612,37610.141,932737495,927225079,635642800,1568380295,,2688,51350,964560939,True
AGGREGATE,LINEAR,0.16966,16966.00,37504,37502.003,934608341,929061567,636292864,1570901205,,2706,51350,964560939,True
AGGREGATE,LINEAR,0.17166,17166.00,37177,37174.505,940292479,934626123,638180382,1578472861,,2757,51350,964560939,True
AGGREGATE,LINEAR,0.17174,17174.00,37164,37161.487,940518500,934847458,638254536,1578773036,,2759,51350,964560939,True
AGGREGATE,LINEAR,0.17177,17177.00,37159,37156.603,940603498,934930549,638280143,1578883641,,2760,51350,964560939,True
AGGREGATE,LINEAR,0.17186,17186.00,37145,37142.022,940858481,935179740,638373970,1579232451,,2762,51350,964560939,True
AGGREGATE,LINEAR,0.1727,17270.00,37011,37008.452,943198714,937464231,639179970,1582378684,,2776,51350,964560939,True
AGGREGATE,LINEAR,0.17458,17458.00,36715,36711.859,948403534,942544774,640970470,1589374004,,2804,51350,964560939,True
AGGREGATE,LINEAR,0.17532,17532.00,36598,36595.513,950450109,944542641,641636136,1592086245,,2811,51350,964560939,True
AGGREGATE,LINEAR,0.17563,17563.00,36550,36547.208,951301145,945373934,641927650,1593228795,,2815,51350,964560939,True
AGGREGATE,LINEAR,0.17648,17648.00,36416,36413.067,953665518,947685847,642669568,1596335086,,2831,51350,964560939,True
